CUSTOMER_ID,CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_ACQUISITION_SOURCE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,LOAN_ID,LOAN_PRODUCT_NAME,LOAN_DISBURSAL_USD_AMT,LOAN_DISBURSAL_DATE_LCL_TS
30e68e8d6d21ea367d59cee4b3c4eafe,3/7/2022,KUALA LUMPUR,35,Small,Organic,Information and Communication,15587.07,1,4ab2a42c21a264b9f71f6bea30f591d4SG,TERM_LOAN,14898.24,12/23/2022
30fc5965be66fc89ede31a36858d20ff,7/24/2019,SEREMBAN,37,Small,EDMs,Motor Vehicles Repair,1269.4,0,4202cc1f80df64b33247a5224e0451ffSG,TERM_LOAN,1564.94,8/28/2019
312dc23e8483ddb65b1e798adffd5c2f,3/2/2023,KUALA LUMPUR,33,Micro,Organic,Education,8316.54,0,683a54a3fef3c82b36519e4328c1645cSG,TERM_LOAN,9984.33,3/16/2023
312dc23e8483ddb65b1e798adffd5c2f,3/2/2023,KUALA LUMPUR,33,Micro,Organic,Education,8316.54,0,37ef356c8fc5275e4f12b063712ef074SG,TERM_LOAN,9984.33,10/13/2023
313bb5996d382e0028c998c3f0ca83a3,11/22/2021,SEMENYIH,29,Micro,Platform Partners,F&B,1292.83,0,87e52e4e65a7d16335cfec6d3a940fcdSG,TERM_LOAN,1564.94,1/19/2022
3145cb2b72d2a559675c65d4dc9142ea,6/14/2021,PETALING JAYA,37,Small,Platform Partners,F&B,20032.1,0,5baa235204ff63ad6ffd768502b53777SG,TERM_LOAN,11455.37,6/24/2021
3145cb2b72d2a559675c65d4dc9142ea,6/14/2021,PETALING JAYA,37,Small,Digital Marketing,F&B,20032.1,0,2502805ee2ba3bfd1a7b18e3d669656eSG,TERM_LOAN,13458.5,6/15/2022
314eae0bfebf6739fd2c40742d359af1,2/28/2023,SUNGAI BULOH,23,Micro,Digital Marketing,Motor Vehicles Repair,2840.34,0,892db97bef1b2b244a87c84f23effc78SG,TERM_LOAN,3787.16,3/13/2023
3152e462f75736d3771c78b6cc4e97ec,9/13/2022,KUCHING,33,Small,Offline Marketing,Motor Vehicles Repair,16968.86,0,daba805fe7c392ab7f859c5aeab06263SG,TERM_LOAN,22535.16,12/7/2022
3172baae365ed5db18dff4800d31cc8d,11/15/2021,KUANTAN,30,Small,Organic,Administrative and Support Service Activities,1576.75,1,fa3d3fbd31539a2cd635fb62cad1f8a1SG,TERM_LOAN,1564.94,11/24/2021
3183d44c57a213679f99470b833f805e,8/22/2019,BATU PAHAT,51,Small,,Motor Vehicles Repair,6347.11,0,d50392b68af7a778f10e180c986bf9c5SG,TERM_LOAN,7824.71,9/5/2019
318b3571c7e3df29a0ddfbbbf08b91cf,11/30/2021,RAWANG,47,Small,Platform Partners,F&B,26393.84,0,734c2f2b6569eaa5a57af17763a9f310SG,TERM_LOAN,22566.45,6/3/2022
318b3571c7e3df29a0ddfbbbf08b91cf,11/30/2021,RAWANG,47,Small,Digital Marketing,F&B,26393.84,0,35ef54962f5f40c4ea112dedfcad63f9SG,TERM_LOAN,22566.45,1/4/2023
318bfde38ea5c17c1a76f8ca5a281931,9/22/2021,KULAI,30,Small,Organic,Motor Vehicles Repair,6967.57,1,ff27e84908ceb761a2e695a4928454bdSG,TERM_LOAN,9389.65,10/20/2021
31ab64a6c9b85efd94ceac3fcd020905,11/11/2020,PUCHONG,26,Small,Digital Marketing,Other Service Activities,10824.27,0,b6f0555bb8a6ae02c8b6718b06560ea1SG,TERM_LOAN,15649.41,11/16/2020
31b325c2e043766ebb7fd9a8b7d126fc,1/1/2022,SRI AMAN,32,Small,Digital Marketing,Motor Vehicles Repair,3632.94,0,259797517f2be0c1f95130f1dc30c04aSG,TERM_LOAN,3129.88,2/16/2023
31b325c2e043766ebb7fd9a8b7d126fc,1/1/2022,SRI AMAN,32,Small,Digital Marketing,Motor Vehicles Repair,3632.94,0,d355d4678da56ec6c4e88c4e32b7d33eSG,TERM_LOAN,3129.88,1/21/2022
31c42264789337b8b1ac213c17f7bdf3,7/22/2022,BINTANGOR,38,Micro,Digital Marketing,Motor Vehicles Repair,1997.26,1,348c64a1bb69a709d8d573acc601bfbeSG,TERM_LOAN,2629.1,8/2/2022
31c6df2d848b8b0e91864aa86e6a2e7a,1/4/2019,ULU TIRAM,29,Small,Sales Force,Manufacturing,10748.85,0,56acf820a19c73a883e4a0a404e43458SG,TERM_LOAN,15649.41,8/26/2019
31de970de88df096a20c9693931222b5,11/14/2022,SENAWANG,23,Medium,Organic,Motor Vehicles Repair,29921.43,0,175e69f835828645ce088311b117a366SG,TERM_LOAN,31298.83,12/20/2022
31e68723e8db8de2e73fc82822f92ca0,5/23/2019,,39,Small,,Other Service Activities,464.53,1,beb15c519ddf81f6ea837b7258d63623SG,TERM_LOAN,2503.91,5/31/2019
31e9950365d36a74fba8ddee4a756059,3/30/2021,SEMENYIH,23,Micro,Platform Partners,F&B,2815.39,0,57ccde0d1b48ab130a9993bcc5c4ae9fSG,TERM_LOAN,3536.77,5/3/2021
31ea0531f22d60e39e60a30cb917b789,5/10/2022,SUNGAI PETANI,32,Micro,Organic,Motor Vehicles Repair,868.1,0,0cd6cbaeea8fcb98a1463eb73d7c7ed1SG,TERM_LOAN,938.96,5/23/2022
31f452c53668af3be33b1f482cda2ecb,11/22/2019,KUALA LUMPUR,50,Small,,Other Service Activities,2538.81,0,d0058c9fa2bb64565b49998453225e3aSG,TERM_LOAN,3129.88,11/29/2019
3219d262edf6d491b8b948f2d4e10785,11/9/2023,IPOH,51,Small,Brokers,Motor Vehicles Repair,3627.37,0,c9620c9ef55a49425468d92cdb0e16a6SG,TERM_LOAN,12394.34,11/29/2023
3229f6b9493e6d64c01a4ee399c8edc6,2/14/2023,SEREMBAN,41,Micro,Digital Marketing,Motor Vehicles Repair,757.8,1,b8d050a4df10c808f10d481146de7813SG,TERM_LOAN,1032.86,2/28/2023
324be5e952591d871233dd417a622c25,12/18/2022,PERMATANG PAUH,67,Small,Platform Partners,F&B,21090.06,0,da436d496e7f385b8249c89383ef0434SG,TERM_LOAN,34428.71,4/7/2023
327473f424cc38c93305af50e5267f6a,1/18/2023,BATU CAVES,46,Small,Brokers,Storage,11387.54,0,26f9a45bc3d00ae6625eba59a8d552e1SG,TERM_LOAN,15931.1,1/31/2023
3280fe2b76e508196d02fecd88d3220c,1/5/2023,IPOH,26,Small,Digital Marketing,Motor Vehicles Repair,4027.85,0,73c15dd73d2deb65f008249207faf7a2SG,TERM_LOAN,6259.77,1/18/2023
32844c3731cf0dd68de38bed8e748b93,1/8/2020,SIMPANG AMPAT,37,Small,Digital Marketing,Other Service Activities,9844.15,0,ed61c1d8d86ef44ae1a56949ecbeec0fSG,TERM_LOAN,6259.77,1/15/2020
32844c3731cf0dd68de38bed8e748b93,1/8/2020,SIMPANG AMPAT,37,Small,Digital Marketing,Other Service Activities,9844.15,0,0e0909c8b3a6168873e3778d34940075SG,TERM_LOAN,6259.77,1/22/2021
32867b022e758b2e1c6a3f8677ceac23,11/22/2022,IPOH,51,Medium,Brokers,Motor Vehicles Repair,10516.66,2,707f98bff1c13a0db6c4b821b331ac1bSG,TERM_LOAN,15649.41,12/23/2022
32867b022e758b2e1c6a3f8677ceac23,11/22/2022,IPOH,51,Medium,Brokers,Motor Vehicles Repair,10516.66,2,a73e0ebaca937cc8ecb75405f9d5f679SG,Credit Line,18748,1/9/2023
32867b022e758b2e1c6a3f8677ceac23,11/22/2022,IPOH,51,Medium,Brokers,Motor Vehicles Repair,10516.66,2,b215254f7ceadad626beab05e9119169SG,Credit Line,18748,2/26/2023
32883c40fa526b05054a735b441c9772,10/13/2022,AYER KEROH,30,Small,Brokers,Motor Vehicles Repair,10026.5,0,c670c9a95de35fff5680dd85a7f79a78SG,TERM_LOAN,3724.56,11/22/2022
32a4e7144a5256f1546aeaec64f5ebf3,10/3/2020,JOHOR BAHRU,28,Small,Organic,Other Service Activities,982.47,0,871bfae2c45b592f6a98d6593c81baf4SG,TERM_LOAN,3129.88,10/16/2020
32c8a8509ef05cfe5f095cd26a84ba63,9/28/2020,TEMERLOH,28,Small,Digital Marketing,Motor Vehicles Repair,9070.67,0,7d634047df67525634ba2a8ace2c468aSG,TERM_LOAN,7824.71,3/10/2023
32c8a8509ef05cfe5f095cd26a84ba63,9/28/2020,TEMERLOH,28,Small,Organic,Motor Vehicles Repair,9070.67,0,4b0974f675d1f32fe07792ff81f85943SG,TERM_LOAN,3129.88,3/16/2021
32c8a8509ef05cfe5f095cd26a84ba63,9/28/2020,TEMERLOH,28,Small,Organic,Motor Vehicles Repair,9070.67,0,3cdd00bdd753c1996517ceade9553a9cSG,TERM_LOAN,7824.71,8/18/2022
32d133b92e3c5f3c35130b4f73e6bf75,8/23/2022,BATU PAHAT,30,Small,Employee Referrals,Manufacturing,5778.06,0,7067fcab4af5c5e122d991971a79c1a7SG,TERM_LOAN,4413.13,9/7/2022
32e410bb5859b029b1a55599c4a04007,3/26/2022,BATU ARANG,30,Small,Organic,Motor Vehicles Repair,33458.89,0,88c6fc459e6933986082d2dd63552003SG,TERM_LOAN,25633.74,10/17/2022
32e410bb5859b029b1a55599c4a04007,3/26/2022,BATU ARANG,30,Small,Organic,Motor Vehicles Repair,33458.89,0,c8893ccd435aa31d15084f76bdc32202SG,TERM_LOAN,25633.74,12/5/2023
32e410bb5859b029b1a55599c4a04007,3/26/2022,BATU ARANG,30,Small,Digital Marketing,Motor Vehicles Repair,33458.89,0,c2d9208d9bfd8a118bbd52f92563a413SG,TERM_LOAN,3129.88,4/5/2022
32e410bb5859b029b1a55599c4a04007,3/26/2022,BATU ARANG,30,Small,Organic,Motor Vehicles Repair,33458.89,0,cc456d058663125823ec502d23e62b01SG,TERM_LOAN,25633.74,5/15/2023
32e91c1a3f10e6e715f76d7510ee9951,4/14/2023,AJIL,31,Small,Referral Partners,Manufacturing,10594.52,0,0c1f40d2c9e65757f1f5f934118dd450SG,TERM_LOAN,19624.37,4/28/2023
32f45f2bc47ac00a08629c6d688eb1be,7/26/2022,SETAPAK,46,Small,Digital Marketing,F&B,948.1,1,37519fbdab5c78032364967f5ea46955SG,TERM_LOAN,1877.93,8/16/2022
32f5e23c7212dbc7bbd538f576f75f94,1/15/2021,KUANTAN,30,Small,Platform Partners,F&B,1796.44,1,7e37e8752e9d0810fe05b4e5914f7d50SG,TERM_LOAN,3129.88,1/22/2021
330aa15383bec5efbe19790ffeb1bff5,4/20/2022,KULAI,32,Small,Platform Partners,F&B,4944.59,0,2635f382278ee8bf8336b15a324bf8cdSG,TERM_LOAN,5195.61,4/27/2022
334485adec847155286806db16c10ea7,12/25/2022,KUALA LUMPUR,31,Small,Platform Partners,Professional Activities,2411.24,1,3bba32583d0b4a041e632c431f90ad40SG,TERM_LOAN,4694.82,1/11/2023
334a1ebcda94b09d929366c692bf18db,3/19/2021,KUALA LUMPUR,35,Small,EDMs,"Agriculture, Forestry and Fishing",15030.69,0,2a14c44b22c505cd746dbee05cbd3c32SG,TERM_LOAN,15649.41,7/28/2021
334dead817b2c7cf1160966a295c0af6,8/30/2022,BALAKONG,41,Small,Digital Marketing,Manufacturing,33033.66,0,96f38d473b8f00429f4d37e3727f57e9SG,TERM_LOAN,31298.83,5/15/2023
334dead817b2c7cf1160966a295c0af6,8/30/2022,BALAKONG,41,Small,Digital Marketing,Manufacturing,33033.66,0,e4dcce23b4ed8c2446a90c875260a0e3SG,TERM_LOAN,31298.83,9/20/2022
334f0fcc1388532ee225ae98fbb9ff7d,7/15/2019,SEREMBAN,40,Small,Organic,Education,16693.19,0,2e57fca2babac28e54f67a8c1f21c650SG,TERM_LOAN,15649.41,1/23/2020
3363d65e84c78d75376b19c4de8d5d5c,1/30/2023,SEMENYIH,33,Small,Organic,Administrative and Support Service Activities,3386.96,0,8bcc0213f7cd1472e30c23486b92dfcbSG,TERM_LOAN,11361.47,11/15/2023
336863ba60b8271ba305c7170636b510,1/8/2022,KOTA BHARU,33,Small,Digital Marketing,Motor Vehicles Repair,2277.7,1,46f68ee45cceeb83346ea1058cebbbcbSG,TERM_LOAN,3129.88,1/24/2022
3372b642da8f400ce575e1bafc4d20ea,10/29/2019,KUALA LUMPUR,41,Small,Others,Motor Vehicles Repair,10494.59,1,657c6477e55e9970842d1792974d0837SG,TERM_LOAN,14522.66,9/7/2022
337557ab0a5ff025eaa902e7393d244e,4/3/2022,MELAKA,35,Micro,Digital Marketing,Motor Vehicles Repair,1288.9,0,1f42563d443a50c4d7e896c1b92a7f69SG,TERM_LOAN,938.96,5/29/2023
337557ab0a5ff025eaa902e7393d244e,4/3/2022,MELAKA,35,Micro,Digital Marketing,Motor Vehicles Repair,1288.9,0,c7ce04851c7a91c5ea18be96b572dfe0SG,TERM_LOAN,938.96,11/7/2022
337557ab0a5ff025eaa902e7393d244e,4/3/2022,MELAKA,35,Micro,Digital Marketing,Motor Vehicles Repair,1288.9,0,cdf8fe87f750dd1241d99bbabf3f4898SG,TERM_LOAN,938.96,4/12/2022
3377b7900a9aea6af777f416acda0b72,7/15/2023,Kuala Lumpur,32,Medium,Brokers,Motor Vehicles Repair,22824.87,1,23f0088ced8902639214ec2b642b46aeSG,TERM_LOAN,68857.42,7/31/2023
33796b94965eb9808147836c050806ff,3/21/2022,KANGAR,34,Small,Offline Marketing,Motor Vehicles Repair,1857.79,1,cd6cb026c3129a3857399e8d56c06302SG,TERM_LOAN,3129.88,3/31/2022
3382182d15f606da179fd383c76a5835,2/20/2023,Bukit Mertajam,40,Medium,Brokers,Motor Vehicles Repair,8977.73,0,c3f98675b7c61470b0755a990f5d9882SG,TERM_LOAN,13771.48,3/9/2023
338908422cc7d821bb0a8f7aec720dd1,2/2/2021,KUALA LUMPUR,56,Small,Organic,Other Service Activities,4291.42,0,b299f1f916c126d7dd96e2ae2c14803cSG,TERM_LOAN,8607.18,7/5/2023
339a8a85f16b48d880afb2819f1198d5,10/15/2019,MELAKA,42,Small,,Other Service Activities,5805.37,1,f8acd9f43b02e975c48257dd2cc0a2dcSG,TERM_LOAN,15649.41,10/21/2019
33a4b98692bed53031259cfa411b884b,9/7/2022,KOTA KINABALU,34,Small,Employee Referrals,Motor Vehicles Repair,7346.77,0,63e7edef0e4b3f6afdfe8e737b914670SG,TERM_LOAN,8137.7,9/15/2022
33c4bed291f07282bb320d860646bb03,11/19/2018,PUCHONG,49,Small,EDMs,Motor Vehicles Repair,15959.66,0,ac0e705567c5c0a158a530b6f005ce9fSG,TERM_LOAN,12519.53,1/3/2019
33c4bed291f07282bb320d860646bb03,11/19/2018,PUCHONG,49,Small,EDMs,Motor Vehicles Repair,15959.66,0,1194c243290c64980c5270a657ee10d3SG,TERM_LOAN,12519.53,1/17/2020
33cb551c1aeb01e4e7d72e8dca968fcb,1/4/2019,,28,Small,Organic,Other Service Activities,8757.15,0,d245e191333e051cf8f5699a338ddf36SG,TERM_LOAN,12519.53,2/18/2020
33ebc19ef3dc42cd84a24327140233bc,3/23/2022,KUALA LUMPUR,36,Small,Organic,Storage,6480.6,0,dd5cfe50ef62c20bb9dce985bc063557SG,TERM_LOAN,5070.41,9/9/2022
33ebc19ef3dc42cd84a24327140233bc,3/23/2022,KUALA LUMPUR,36,Small,Digital Marketing,Storage,6480.6,0,2780382cd0b26afe41f6ff57dac3a86cSG,TERM_LOAN,3129.88,4/1/2022
33f354fd760bd2d886569a9133d19293,2/27/2022,SERENDAH,31,Micro,Digital Marketing,F&B,1140.66,0,f5b9be7b3c23df5120872412e9b58c53SG,TERM_LOAN,938.96,12/15/2022
33f354fd760bd2d886569a9133d19293,2/27/2022,SERENDAH,31,Micro,Digital Marketing,F&B,1140.66,0,9934e01264d5b5c11a5c7794a40c415eSG,TERM_LOAN,938.96,3/18/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,54b27576fea547bbb101a4bbaf7fcc18SG,Credit Line,3129.88,9/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,2bd7f4243b44c8bcc69e6e438adc5fbaSG,Credit Line,3129.88,7/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,dbc7d669c213200bb54c49c91aa20e81SG,Credit Line,3129.88,2/26/2023
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,0d3c092dc0fd17f3ebf64a9bf76e3578SG,Credit Line,3129.88,1/26/2023
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,f21f2ed268daf90942177cba3b2a2dd0SG,Credit Line,3129.88,11/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,cbdff2413665c527038d4ccb28d08de8SG,Credit Line,3129.88,10/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,23fffa0dfd0b2412a44468812e3a4958SG,Credit Line,3129.88,8/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,3bd54a7306e8df56ce4476715afc52b7SG,Credit Line,3129.88,12/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,6dad41c3abc0d29fb0e9239b368f0c56SG,Credit Line,3129.88,6/26/2022
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,9c74ffe817ee2890d9c18b08c136dd2eSG,Credit Line,3129.88,3/26/2023
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,adeca839b65d49efe0862d874304ae62SG,Credit Line,3129.88,4/26/2023
340656e15539c59a3f5c33bf1091387a,4/12/2022,SEMENYIH,27,Micro,Organic,F&B,2662.85,1,139a4155dedd02517f2c90bee9ee004bSG,Credit Line,3129.88,5/18/2022
3412bfa923594ff9c8138ed6d9ae096b,2/28/2023,Puchong,31,Small,Brokers,F&B,2183.96,0,10067bbe0984b71c3fe98426d12a8167SG,TERM_LOAN,3442.87,3/24/2023
3433bb3203604e2910d25f751e32ff43,8/29/2022,TANJUNG BUNGAH,35,Micro,Platform Partners,F&B,9408.91,0,de05017215ef9f666babf4f5af936118SG,TERM_LOAN,9389.65,11/21/2023
3433bb3203604e2910d25f751e32ff43,8/29/2022,TANJUNG BUNGAH,35,Micro,Platform Partners,F&B,9408.91,0,bc8a8866b518808988c05488fcdf03e0SG,TERM_LOAN,9389.65,10/20/2022
344314d4c2a49c4ddfc44d0f5e7df46d,8/15/2023,KARAK,60,Small,Organic,F&B,423.85,1,30b8ec0ea6648ac6ec9049811000eefdSG,TERM_LOAN,1721.44,8/23/2023
345b16ed028ac34c06d0224e3ceb59bf,2/27/2021,BATU CAVES,37,Small,Digital Marketing,Motor Vehicles Repair,7531.28,1,384c055943dec3f8fd027e97c18b963bSG,TERM_LOAN,10954.59,3/23/2021
345b16ed028ac34c06d0224e3ceb59bf,2/27/2021,BATU CAVES,37,Small,Digital Marketing,Motor Vehicles Repair,7531.28,1,52158dc98d2566e82b6cb9959a00afc3SG,TERM_LOAN,6259.77,2/9/2022
3464b4e4c1823a96623b6c89abc980ab,3/2/2023,PETALING JAYA,41,Medium,Organic,Motor Vehicles Repair,6962.41,0,3d625b773a18eb29260674ff63b3be43SG,TERM_LOAN,15837.21,8/17/2023
34853b014a0ec7542ceb8a307e5cbc0b,8/27/2020,BATU PAHAT,59,Small,EDMs,Motor Vehicles Repair,2057.38,0,f58ffdeffe7a59d2bbbc903dad01cab2SG,TERM_LOAN,4694.82,9/4/2020
349183cb50709e6bf9497a2f5f451f4a,3/21/2023,ISKANDAR PUTERI,35,Small,Digital Marketing,Motor Vehicles Repair,2199.93,0,182453ef21dcca717af0ab64d22f5337SG,TERM_LOAN,3442.87,3/30/2023
349c787175b1dcbba91ed0185d40e9cb,8/19/2022,SUNGAI PETANI,48,Micro,Platform Partners,F&B,1318.43,1,cac308e8d96d449eab4657b23150f3e4SG,TERM_LOAN,3129.88,9/2/2022
34a6d689b3c5f2483f721dd4f9a954cb,7/15/2022,SEGAMAT,38,Micro,Digital Marketing,F&B,611.06,1,0de7f82efd9125349bca241a463ee6e4SG,TERM_LOAN,1564.94,1/13/2023
34b67b3b5a2d46290ae7e27d5d8fd1b3,12/15/2022,SHAH ALAM,31,Micro,Digital Marketing,Motor Vehicles Repair,1051.42,1,c1c71ee4875c060264b3932f41db0613SG,TERM_LOAN,1877.93,1/5/2023
352c81911f3ed8503bd553248d64cc78,2/17/2023,SKUDAI,37,Small,Digital Marketing,Motor Vehicles Repair,1750.89,0,86f2f2d21755bcd0df660f458cabf6daSG,TERM_LOAN,2754.3,3/7/2023
353227117ef81373a73746ea15ef7ef4,8/30/2021,SENAWANG,37,Micro,Platform Partners,F&B,569.76,1,9b5abbe9a71d364e32f637d91891818fSG,TERM_LOAN,938.96,9/20/2021
354c6696d3cb52d8985ca76b482d73cd,7/1/2020,PUCHONG,28,Micro,Brokers,Electricity,4299.52,0,24c9e0ff280e37f971e8fc9be444eb9fSG,TERM_LOAN,6259.77,7/8/2020
3564c577d68055645771f66bb6d9b223,9/9/2021,SERI KEMBANGAN,37,Small,Employee Referrals,F&B,7703.2,1,ac14e9135a132d309ddd355ddb4237f2SG,TERM_LOAN,12519.53,12/23/2021
3564ef520edcdf7a22e66ef467158dae,5/19/2022,SKUDAI,36,Small,Organic,Manufacturing,27313.17,0,d6c7faaa57d291ffcccfbd50eac970b2SG,TERM_LOAN,15649.41,5/31/2022
356d1d8cd4481385bc86de37ae6ba234,8/24/2022,PETALING JAYA,31,Micro,Digital Marketing,Education,4814.39,0,efa72b5a8736f12456b95fd72112f829SG,TERM_LOAN,4068.85,9/7/2022
357e883465c9f1fc1223f06d2a5d2635,2/5/2021,BAGAN SERAI,68,Small,Organic,Motor Vehicles Repair,2533.96,1,1df65b90eabfd97cdabf87261ba73733SG,TERM_LOAN,6259.77,2/22/2021
358c8d3a821efec44c89c964cae3fc20,9/23/2022,BANDAR PUSAT JENGKA,40,Small,Brokers,F&B,13573.41,0,f770b1aea8a13370bba24d17f13fb099SG,TERM_LOAN,13458.5,5/5/2023
358c8d3a821efec44c89c964cae3fc20,9/23/2022,BANDAR PUSAT JENGKA,40,Small,Brokers,F&B,13573.41,0,7522d5fca12010513d56827f40fc49acSG,TERM_LOAN,13458.5,10/12/2022
35910744762da021e3eeab96d6154c52,12/15/2021,SEREMBAN,43,Small,Digital Marketing,Motor Vehicles Repair,3051.73,0,569e804bcd28f3e3876c6fa53f05ad31SG,TERM_LOAN,24788.67,12/21/2023
35b72a7b5c5956496ca6d909261eba18,12/22/2022,BUTTERWORTH,41,Small,Brokers,Manufacturing,40998.69,0,e6919c14bb6e34df7d2b95718298cb0fSG,TERM_LOAN,68857.42,3/30/2023
35cfab9e9c4ede0a80c49aa56306912b,1/6/2021,PETALING JAYA,25,Small,Brokers,Information and Communication,6374.7,0,55d4b5c27d0b41ea4165e83fc087f124SG,TERM_LOAN,6259.77,1/18/2021
35d923a21fa4ea1e6acb35afb7f8cd6e,11/12/2019,BINTULU,32,Small,,Motor Vehicles Repair,1060.21,0,941cd744a8ff1f4fd65834f82e41c776SG,TERM_LOAN,2190.92,11/27/2019
35db7fd8dbe3b80ee0d3acda985492a3,12/27/2022,PUCHONG,39,Small,Platform Partners,Motor Vehicles Repair,4650.9,0,628f9db0668d993f473fde57f1c8472fSG,TERM_LOAN,5007.81,1/11/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,21022e4b1f93186393fc5b4bd45658d0SG,Credit Line,17214.36,9/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,c6d9dd0a3b6ed505a111a1c1b182fe7aSG,Credit Line,17214.36,6/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,b0ba7e7be91512b986da818cdc6600f0SG,Credit Line,17214.36,3/14/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,fe14bc44c18566d836a5238b2d770b65SG,Credit Line,17214.36,5/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,a603eba9657be3d3168257156269a68dSG,Credit Line,17214.36,10/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,997c4b8f54e57f1cfa3e64117873d14bSG,Credit Line,17214.36,4/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,d30e6b20cbc52d7cf89e2e1f25647632SG,Credit Line,17214.36,7/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,d551376502f3c4413641e2a6342e2a68SG,Credit Line,17214.36,12/21/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,3d8c764c06120823126defbbb22dd1ceSG,Credit Line,17214.36,11/26/2023
35ea06978056ae7ff4367cd336f6f41c,2/9/2023,KUALA LUMPUR,31,Small,Organic,Motor Vehicles Repair,11263.3,0,ff52a5479ed6056c7bfb6834c155f656SG,Credit Line,17214.36,8/26/2023
360203930db1a3d7d9c3a53af277e8b8,4/21/2021,PENAMPANG,38,Micro,Platform Partners,F&B,17076.8,1,eb3dd607336cd02866d5c1fb1caacb6cSG,TERM_LOAN,9389.65,6/14/2022
360203930db1a3d7d9c3a53af277e8b8,4/21/2021,PENAMPANG,38,Micro,Platform Partners,F&B,17076.8,1,442c6d5ee6eb94907d6b0fbab9f430d7SG,TERM_LOAN,9389.65,1/5/2023
360203930db1a3d7d9c3a53af277e8b8,4/21/2021,PENAMPANG,38,Micro,Platform Partners,F&B,17076.8,1,1bf6c4cf9c808e5822e96da16447795fSG,TERM_LOAN,9389.65,5/10/2021
36085aec932f87b8cf52768f0b309ab6,8/18/2022,BENTONG,48,Micro,Digital Marketing,"Agriculture, Forestry and Fishing",1472.78,0,b7928738bd16efeb79a57395c8571767SG,TERM_LOAN,1815.33,7/4/2023
36085aec932f87b8cf52768f0b309ab6,8/18/2022,BENTONG,48,Micro,Digital Marketing,"Agriculture, Forestry and Fishing",1472.78,0,abf399d6772341c3ae803c45599edc1aSG,TERM_LOAN,1815.33,12/12/2022
362153a1e2eb8ce3bbe6e17a8ce5cf6e,8/10/2022,KUALA LUMPUR,51,Micro,Platform Partners,Motor Vehicles Repair,4775.68,1,aec625b4c9d6d4ad54da39927d47a4c0SG,TERM_LOAN,7104.83,9/8/2022
36287747e1910fddce738fe6f371744f,6/29/2020,KUALA LUMPUR,37,Small,Employee Referrals,Motor Vehicles Repair,3885.87,1,9ea74092ff2d210b8fc72325ac7e3010SG,TERM_LOAN,9389.65,7/9/2020
