CUSTOMER_ID,CUSTOMER_SIGN_UP_DATE,CUSTOMER_COMPANY_DISTRICT,CUSTOMER_AGE,CUSTOMER_COMPANY_SIZE,CUSTOMER_INDUSTRY,CUSTOMER_REVENUE_USD_AMT,CUSTOMER_TOTAL_LOAN_DEFAULTED_COUNT,TERM_LOAN_COUNT,CREDIT_LINE_COUNT,AVERAGE_LOAN_DISBURSAL_USD_AMOUNT,FIRST_LOAN_DISBURSAL_DATE_LCL_TS,CUSTOMER_ACQUISITION_SOURCE,DAYS_FROM_SIGNUP_TO_FIRST_LOAN,YEAR_JOINED,CUSTOMER_AGE_GROUP,Cluster
4dfc4aff095b80f9bf18dd0af48faa15,2022-08-04 00:00:00.000000,SHAH ALAM,34,Micro,Motor Vehicles Repair,1529.45,0,2,0,1564.94,2022-11-21 00:00:00.000000,Organic,109.0,2022,25-34 yo,0
4e12133a95aab1675475c80077cadf4c,2022-09-15 00:00:00.000000,KUALA LUMPUR,44,Medium,Administrative and Support Service Activities,16452.5,0,2,0,16431.885000000002,2022-09-29 00:00:00.000000,Organic,14.0,2022,35-44 yo,2
4e12b33b18c7877dc40e7aa80d6e2e18,2023-04-19 00:00:00.000000,Kuala Lumpur,33,Small,Other Service Activities,9676.56,0,1,0,16525.78,2023-04-28 00:00:00.000000,Brokers,9.0,2023,25-34 yo,3
4e1728b8cfb748f534b5a3499268646b,2023-06-08 00:00:00.000000,KAJANG,26,Small,Education,8842.23,0,1,0,17558.64,2023-07-12 00:00:00.000000,Organic,34.0,2023,25-34 yo,3
4e1a604f6ac59e6f9517fbfac323a83d,2023-03-22 00:00:00.000000,SKUDAI,29,Small,Motor Vehicles Repair,5015.8,1,1,0,11705.76,2023-03-31 00:00:00.000000,Organic,9.0,2023,25-34 yo,3
4e1f1f2293ea24e4f5fa7e93c73291d1,2022-11-29 00:00:00.000000,CHANGLUN,49,Small,F&B,2375.78,1,1,0,4694.82,2022-12-30 00:00:00.000000,Platform Partners,31.0,2022,45-54 yo,2
4e45eeecbf8fd95b6c7d92c9797f0392,2020-06-03 00:00:00.000000,CHERAS,41,Micro,F&B,2409.77,1,1,0,3129.88,2022-03-07 00:00:00.000000,Organic,642.0,2020,35-44 yo,0
4e54a201b120aa082de181684a325903,2021-09-06 00:00:00.000000,SHAH ALAM,48,Small,Professional Activities,11696.36,1,1,0,15649.41,2021-09-15 00:00:00.000000,Digital Marketing,9.0,2021,45-54 yo,2
4e595a5af8236dd69186263da0aaecc3,2021-06-16 00:00:00.000000,BANDAR SERI ISKANDAR,34,Small,F&B,5552.15,0,2,0,3646.3149999999996,2021-06-28 00:00:00.000000,Platform Partners,12.0,2021,25-34 yo,2
4e87018d7baa8bb23b6f30c34d9fc18c,2023-03-21 00:00:00.000000,KOTA KINABALU,32,Small,Motor Vehicles Repair,1002.77,0,1,0,1721.44,2023-03-30 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,3
4e8db64c8129cd999d52b85d2ea6d0b4,2020-12-19 00:00:00.000000,PASIR GUDANG,33,Small,Motor Vehicles Repair,10918.97,0,3,0,5007.813333333333,2021-01-08 00:00:00.000000,Platform Partners,20.0,2020,25-34 yo,1
4eb3f9e5ad1287342fb25ea3c2c88adf,2023-03-06 00:00:00.000000,PUSING,24,Small,Storage,1884.12,1,1,0,4131.45,2023-03-16 00:00:00.000000,Organic,10.0,2023,18-24 yo,3
4ecffc9c87d116d0019b3d16a3d6a5c3,2021-05-18 00:00:00.000000,JOHOR BAHRU,30,Small,Professional Activities,8519.83,1,1,0,11705.76,2022-11-08 00:00:00.000000,Digital Marketing,539.0,2021,25-34 yo,2
4efaf736cc0d93b8cf94d14682811170,2022-03-30 00:00:00.000000,KEPONG,39,Small,Manufacturing,16340.69,0,2,0,18622.805,2022-05-19 00:00:00.000000,Digital Marketing,50.0,2022,35-44 yo,2
4f35f423b4c4b07c191f05df4d592703,2020-12-14 00:00:00.000000,BUTTERWORTH,36,Small,F&B,37785.49,0,1,43,9132.855909090904,2020-12-29 00:00:00.000000,Platform Partners,15.0,2020,35-44 yo,2
4f3d54558a7cb84910bdacb595242de0,2022-10-13 00:00:00.000000,KUCHING,30,Small,Motor Vehicles Repair,1855.59,0,1,0,2660.4,2022-10-31 00:00:00.000000,Brokers,18.0,2022,25-34 yo,1
4fa3fe046c014e4bc451d3ad56eac73a,2022-10-03 00:00:00.000000,KUALA LUMPUR,30,Small,Motor Vehicles Repair,6782.309999999999,0,0,13,6885.743076923077,2022-10-13 00:00:00.000000,Brokers,10.0,2022,25-34 yo,1
4fac6574dc7cc18e83a5ea3b2d741475,2021-04-05 00:00:00.000000,SERI KEMBANGAN,45,Small,Construction,11806.1,0,2,0,7824.71,2022-06-07 00:00:00.000000,Employee Referrals,428.0,2021,45-54 yo,2
4fba7d86c5605e9c28d942271fb5868d,2022-08-23 00:00:00.000000,RAWANG,39,Small,F&B,10569.21,0,1,0,14428.76,2022-09-06 00:00:00.000000,Digital Marketing,14.0,2022,35-44 yo,2
4fc7034e45afc75722d620e531438b7b,2018-03-29 00:00:00.000000,SHAH ALAM,43,Small,Manufacturing,35045.01,1,1,0,62597.66,2022-10-14 00:00:00.000000,Brokers,1660.0,2018,35-44 yo,2
4fd730a481c8c1a1d6a9c132695e22d9,2022-10-13 00:00:00.000000,ALOR GAJAH,29,Micro,Storage,6421.32,0,1,0,5852.88,2022-10-25 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo,0
4fee71a166e76ecde2a37d36d0db6e94,2023-01-05 00:00:00.000000,KOTA BHARU,29,Micro,Motor Vehicles Repair,1048.02,0,1,0,1377.15,2023-04-11 00:00:00.000000,Digital Marketing,96.0,2023,25-34 yo,0
5005ebcd63d1016f844b68e2b5174fef,2021-04-30 00:00:00.000000,SHAH ALAM,39,Micro,Information and Communication,7713.52,0,1,0,9890.43,2022-12-13 00:00:00.000000,Digital Marketing,592.0,2021,35-44 yo,0
50146a927edf89e2165369f143f5dad4,2021-04-19 00:00:00.000000,JOHOR BAHRU,31,Micro,F&B,2537.23,2,2,0,2660.4,2021-05-03 00:00:00.000000,Platform Partners,14.0,2021,25-34 yo,0
501f528594b204b372b9b5b69a596249,2021-04-05 00:00:00.000000,NILAI,47,Small,Motor Vehicles Repair,17014.64,0,3,0,6259.77,2021-04-09 00:00:00.000000,Platform Partners,4.0,2021,45-54 yo,1
503500d3a78032d5532c083e48bfea8b,2021-11-23 00:00:00.000000,MASAI,28,Small,F&B,1029.39,0,1,0,1251.95,2021-12-13 00:00:00.000000,Platform Partners,20.0,2021,25-34 yo,2
503ac47cd7ad33b1b9d3acbd7e0e50d3,2021-08-11 00:00:00.000000,PETALING JAYA,42,Medium,Human Health and Social Work Activities,66262.31000000003,2,0,21,31298.83,2021-12-20 00:00:00.000000,Digital Marketing,131.0,2021,35-44 yo,2
505561bdf498073324248b0eae0ee205,2022-10-17 00:00:00.000000,GELANG PATAH,33,Micro,Motor Vehicles Repair,1409.22,0,1,0,2754.3,2023-04-06 00:00:00.000000,Brokers,171.0,2022,25-34 yo,0
506498fa5d929d9a3a6b4bb05c957c66,2023-03-08 00:00:00.000000,MELAKA,30,Micro,Professional Activities,3479.49,0,1,0,5164.31,2023-03-20 00:00:00.000000,Organic,12.0,2023,25-34 yo,0
508236d34530f14770e0940b40090ab6,2022-05-18 00:00:00.000000,KEPONG,34,Small,Professional Activities,16767.31,0,1,0,18779.3,2022-06-27 00:00:00.000000,Digital Marketing,40.0,2022,25-34 yo,2
50857e226f225decc5155c79ff085d30,2023-01-07 00:00:00.000000,KUALA LUMPUR,37,Small,Motor Vehicles Repair,34078.28,0,2,0,37558.59,2023-01-18 00:00:00.000000,Organic,11.0,2023,35-44 yo,3
5087499df7095e0e1179c15c78cdabc4,2021-11-24 00:00:00.000000,KUALA LUMPUR,34,Micro,F&B,1736.35,0,2,0,1877.93,2022-09-01 00:00:00.000000,Platform Partners,281.0,2021,25-34 yo,0
508bdd4f317c315162ffee3e1c1d75ed,2022-08-24 00:00:00.000000,TAWAU,38,Small,Motor Vehicles Repair,20621.83,0,3,0,15868.51,2022-09-12 00:00:00.000000,Organic,19.0,2022,35-44 yo,1
50aac722ffb94b6598d5d3859ec6e2e7,2023-01-17 00:00:00.000000,DUNGUN,35,Small,Motor Vehicles Repair,1505.78,1,1,0,3129.88,2023-02-02 00:00:00.000000,Digital Marketing,16.0,2023,35-44 yo,3
50aea596cfd0d25fe5043b508fe60a8a,2022-08-26 00:00:00.000000,BANDAR PUNCAK ALAM,22,Small,Manufacturing,4212.489999999999,0,0,12,4068.849999999999,2022-09-13 00:00:00.000000,Brokers,18.0,2022,18-24 yo,2
50cdfa05ca98b23d4b91737c0b3b8c07,2019-07-20 00:00:00.000000,ULU TIRAM,42,Small,Motor Vehicles Repair,3022.88,0,1,0,3129.88,2021-01-25 00:00:00.000000,Employee Referrals,555.0,2019,35-44 yo,1
50d706b94aa882d8eb44f10082e26e54,2022-11-08 00:00:00.000000,SHAH ALAM,40,Small,Motor Vehicles Repair,10204.34,0,1,0,10954.59,2022-11-24 00:00:00.000000,Referral Partners,16.0,2022,35-44 yo,1
50eb57db6b49c1c57490f460f8cd0c19,2022-11-13 00:00:00.000000,PAPAR,37,Small,Motor Vehicles Repair,3218.41,0,1,0,4694.82,2022-12-09 00:00:00.000000,Organic,26.0,2022,35-44 yo,1
50eb9bb2b471594cb3c2cfe80435c5cd,2023-03-30 00:00:00.000000,LANCHANG,29,Micro,Motor Vehicles Repair,678.16,0,1,0,2754.3,2023-12-01 00:00:00.000000,Digital Marketing,246.0,2023,25-34 yo,0
5105da1439f50f1f9b4b2cc761a5056e,2023-01-31 00:00:00.000000,KLANG,33,Micro,Construction,2126.21,0,1,0,3098.58,2023-02-20 00:00:00.000000,Digital Marketing,20.0,2023,25-34 yo,0
51133852547adc599b839f782f894594,2023-04-03 00:00:00.000000,KENINGAU,35,Micro,Motor Vehicles Repair,818.2,0,1,0,1377.15,2023-04-07 00:00:00.000000,Organic,4.0,2023,35-44 yo,0
511992e78aa69e2f006dd433beda4f70,2023-04-28 00:00:00.000000,MELAKA,31,Micro,Education,2635.88,0,2,0,3442.87,2023-05-30 00:00:00.000000,Organic,32.0,2023,25-34 yo,0
512a4d736fdc7a6aa40e9c52a65f52a9,2023-03-14 00:00:00.000000,KUDAT,38,Small,Motor Vehicles Repair,1672.19,1,1,0,3442.87,2023-03-24 00:00:00.000000,Digital Marketing,10.0,2023,35-44 yo,3
51343466471399174e155aa2ec2ca9b9,2022-09-16 00:00:00.000000,KLANG,29,Small,Storage,3760.51,1,2,0,4538.33,2022-09-27 00:00:00.000000,Digital Marketing,11.0,2022,25-34 yo,2
5138f2074f62d60f38619ccf8ae2ff30,2021-03-13 00:00:00.000000,PASIR GUDANG,26,Small,Motor Vehicles Repair,9954.47,1,2,0,6259.77,2021-03-30 00:00:00.000000,Organic,17.0,2021,25-34 yo,1
513b518c054fe2b8bcde78c707b21ee8,2023-04-04 00:00:00.000000,SABAK BERNAM,33,Small,Motor Vehicles Repair,521.52,1,1,0,1032.86,2023-04-12 00:00:00.000000,Digital Marketing,8.0,2023,25-34 yo,3
515e2bf1b2470cf63da66433021c7845,2022-09-30 00:00:00.000000,KAJANG,30,Micro,Motor Vehicles Repair,1964.55,0,1,0,2816.89,2022-10-05 00:00:00.000000,Employee Referrals,5.0,2022,25-34 yo,0
517accb3e6d2a5c931f633b44bcdf275,2020-07-07 00:00:00.000000,SEREMBAN,33,Small,Motor Vehicles Repair,21375.24,0,4,0,7433.4725,2020-07-13 00:00:00.000000,Digital Marketing,6.0,2020,25-34 yo,1
51a6b1504ec6093f4e6add22dc8fccd7,2022-03-17 00:00:00.000000,AMPANG,37,Small,Construction,1751.36,1,1,0,3129.88,2022-04-12 00:00:00.000000,Organic,26.0,2022,35-44 yo,2
51a7c2a0bcbb7e13066d69f51691520b,2022-02-17 00:00:00.000000,BUKIT MERTAJAM,44,Micro,Motor Vehicles Repair,2571.9,0,1,0,3442.87,2023-03-06 00:00:00.000000,Organic,382.0,2022,35-44 yo,0
51adc457815f34b47f98826d6d779758,2022-04-13 00:00:00.000000,KOTA KINABALU,31,Medium,Motor Vehicles Repair,30683.47,0,1,0,31298.83,2022-06-27 00:00:00.000000,Employee Referrals,75.0,2022,25-34 yo,1
51c6026473f9854382d3f002c48da5fb,2020-12-15 00:00:00.000000,BUKIT MERTAJAM,26,Small,Motor Vehicles Repair,4234.4,0,2,0,2910.79,2020-12-29 00:00:00.000000,Organic,14.0,2020,25-34 yo,1
51cd8d7263ea5fb59e71a58d07c038bd,2018-08-16 00:00:00.000000,BUKIT MERTAJAM,42,Medium,Motor Vehicles Repair,115097.04,0,1,0,62597.66,2023-01-17 00:00:00.000000,Digital Marketing,1615.0,2018,35-44 yo,1
51d0ff25be3b43a9990627a19e1ed5b6,2022-09-20 00:00:00.000000,BUKIT MERTAJAM,36,Small,Construction,7409.07,0,1,0,7824.71,2022-11-11 00:00:00.000000,Digital Marketing,52.0,2022,35-44 yo,2
51edc4acbbdd7db423dc37729aec66d5,2022-02-19 00:00:00.000000,SEPANG,36,Small,Education,3313.81,0,1,0,3129.88,2022-03-11 00:00:00.000000,Digital Marketing,20.0,2022,35-44 yo,2
51f77a0ba946f92855dde5a51fa0e4f7,2019-06-29 00:00:00.000000,KUALA LUMPUR,36,Small,Motor Vehicles Repair,20011.67,0,1,0,12519.53,2022-06-24 00:00:00.000000,Digital Marketing,1091.0,2019,35-44 yo,1
521624a85093f06cd7630b459e25eab9,2023-04-01 00:00:00.000000,KUALA TERENGGANU,35,Small,Motor Vehicles Repair,5018.0,0,1,0,7918.6,2023-04-12 00:00:00.000000,Organic,11.0,2023,35-44 yo,3
521dfb0721d764ad0df98347f45f7e43,2022-03-14 00:00:00.000000,SEREMBAN,35,Small,Motor Vehicles Repair,2365.86,1,1,0,4694.82,2022-03-29 00:00:00.000000,Digital Marketing,15.0,2022,35-44 yo,1
52247111067e1949c0d75b71e91fab3e,2023-04-07 00:00:00.000000,JOHOR BAHRU,37,Small,F&B,975.13,0,1,0,1721.44,2023-04-18 00:00:00.000000,Organic,11.0,2023,35-44 yo,3
523d6860c3f13a871dd295aee1929abb,2022-09-06 00:00:00.000000,BAYAN LEPAS,27,Micro,Motor Vehicles Repair,1346.05,0,1,0,1564.94,2022-09-15 00:00:00.000000,Digital Marketing,9.0,2022,25-34 yo,0
52493b6480abaf00957961f94e6f986d,2022-10-20 00:00:00.000000,SHAH ALAM,31,Small,F&B,6871.08,1,1,0,9389.65,2022-10-28 00:00:00.000000,Organic,8.0,2022,25-34 yo,2
524c57c2408e3728a1874bfab2497a74,2022-12-12 00:00:00.000000,KUALA LUMPUR,38,Micro,Administrative and Support Service Activities,8236.87,0,1,0,11111.08,2022-12-28 00:00:00.000000,Others,16.0,2022,35-44 yo,0
525c57b7d6cae02d1a20388683123415,2022-06-17 00:00:00.000000,IPOH,36,Small,Professional Activities,2933.06,0,1,0,10328.61,2023-11-17 00:00:00.000000,Organic,518.0,2022,35-44 yo,2
5281cd9c28f03a91aa57c84013ce8dff,2023-11-27 00:00:00.000000,KAJANG,32,Micro,Other Service Activities,593.39,0,1,0,2410.01,2023-12-06 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,0
528fea0688b62ac493519c8b981479be,2022-08-31 00:00:00.000000,KETEREH,39,Micro,Motor Vehicles Repair,1932.15,1,1,0,2597.8,2022-09-12 00:00:00.000000,Organic,12.0,2022,35-44 yo,0
5296d7acaeb1f3c83111fb27ae95d635,2023-01-19 00:00:00.000000,KUALA LUMPUR,29,Small,Administrative and Support Service Activities,2124.77,1,1,0,4068.85,2023-02-03 00:00:00.000000,Organic,15.0,2023,25-34 yo,3
529fa744b4e0d688b7f3dc263557c4d1,2019-07-08 00:00:00.000000,KUANTAN,33,Small,Motor Vehicles Repair,7418.670000000001,0,3,0,3651.5266666666666,2019-07-17 00:00:00.000000,Organic,9.0,2019,25-34 yo,1
52ca73f5c5710a02c5b6121cb3d48134,2021-04-27 00:00:00.000000,KUALA LUMPUR,46,Small,Motor Vehicles Repair,20184.62,0,2,0,15649.41,2021-05-05 00:00:00.000000,Digital Marketing,8.0,2021,45-54 yo,1
52d126ffbc5b3a1eb4e3ced3d9a93e78,2022-05-06 00:00:00.000000,RAWANG,30,Small,Professional Activities,23377.98,0,1,0,31298.83,2023-01-26 00:00:00.000000,Organic,265.0,2022,25-34 yo,2
52e8849ebf65c40ded090d1167023278,2021-03-25 00:00:00.000000,NUSAJAYA,43,Micro,Motor Vehicles Repair,7062.11,0,2,0,6259.77,2022-03-03 00:00:00.000000,Digital Marketing,343.0,2021,35-44 yo,0
52effa2fbf64c8a52e2adabca5325242,2021-06-15 00:00:00.000000,KUALA LUMPUR,44,Micro,Other Service Activities,2128.42,1,1,0,4820.02,2023-04-11 00:00:00.000000,Organic,665.0,2021,35-44 yo,0
531df7668d87fbfb1829ecd0826922ee,2019-08-27 00:00:00.000000,SHAH ALAM,64,Small,Other Service Activities,5374.37,0,1,0,7824.71,2019-09-11 00:00:00.000000,Organic,15.0,2019,55-64 yo,2
5355792ef7f1b265c2cdb4b459735be1,2022-11-02 00:00:00.000000,BATU CAVES,38,Small,Motor Vehicles Repair,6313.94,1,1,0,15649.41,2022-11-10 00:00:00.000000,Employee Referrals,8.0,2022,35-44 yo,1
53879a571088eb745f30a30cb19bd8ec,2019-11-14 00:00:00.000000,BANGI,46,Small,Administrative and Support Service Activities,10887.05,0,2,0,7198.73,2019-12-11 00:00:00.000000,Organic,27.0,2019,45-54 yo,2
5389362f4a0684032dfb8149cf13accf,2023-03-29 00:00:00.000000,JOHOR BAHRU,45,Small,Motor Vehicles Repair,8580.05,0,1,0,13771.48,2023-04-07 00:00:00.000000,Digital Marketing,9.0,2023,45-54 yo,3
5396f2010c233fc9a090eeb53ab9276e,2020-08-07 00:00:00.000000,BACHOK,42,Small,Motor Vehicles Repair,644.93,0,1,0,938.96,2020-08-14 00:00:00.000000,Digital Marketing,7.0,2020,35-44 yo,1
53b6e161e1d2bd98e3f4f1d32700b52a,2020-10-08 00:00:00.000000,ALOR SETAR,34,Small,Other Service Activities,12811.45,0,1,0,15649.41,2020-10-16 00:00:00.000000,Employee Referrals,8.0,2020,25-34 yo,2
53d3cf1680e93e83c06db5c0a7375d51,2022-12-01 00:00:00.000000,KUANTAN,29,Small,Motor Vehicles Repair,2063.98,0,2,0,2190.92,2022-12-16 00:00:00.000000,Organic,15.0,2022,25-34 yo,1
53e2f55c9b32d53035bc92faadb36cff,2020-12-05 00:00:00.000000,WAKAF BHARU,29,Micro,Professional Activities,2332.81,0,1,0,1721.44,2023-02-28 00:00:00.000000,Digital Marketing,815.0,2020,25-34 yo,0
53f6901b51c8f96f7c338df775423484,2023-01-12 00:00:00.000000,PUCHONG,24,Small,Manufacturing,2908.9,0,1,0,2503.91,2023-02-10 00:00:00.000000,Organic,29.0,2023,18-24 yo,3
540abd5d61b7910ca02330449367cd95,2023-03-01 00:00:00.000000,TELOK PANGLIMA GARANG,30,Medium,Motor Vehicles Repair,4970.2,1,1,0,13771.48,2023-03-10 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,3
540ae7fbe026402ff56a715fcb5dbf22,2019-06-20 00:00:00.000000,RASA,55,Small,Construction,3837.56,0,1,0,9389.65,2019-07-08 00:00:00.000000,Organic,18.0,2019,55-64 yo,2
54130733353e78ee353fb20852395c2a,2021-11-29 00:00:00.000000,MELAKA,30,Small,F&B,2908.19,0,1,0,938.96,2023-01-06 00:00:00.000000,Platform Partners,403.0,2021,25-34 yo,2
541abb12d8b3820008201b67023591e7,2021-10-20 00:00:00.000000,KUALA LUMPUR,39,Micro,F&B,1856.59,0,2,0,1471.045,2022-03-18 00:00:00.000000,Platform Partners,149.0,2021,35-44 yo,0
541e0f2dd1ccf837aac52ab606ed66b9,2021-06-28 00:00:00.000000,CYBERJAYA,38,Medium,F&B,5452.74,0,1,0,6666.65,2021-07-08 00:00:00.000000,Platform Partners,10.0,2021,35-44 yo,2
541e81a03d70435ad1d0ac4aee1ffd6b,2021-12-13 00:00:00.000000,CYBERJAYA,31,Small,Storage,6703.39,1,1,0,9389.65,2021-12-24 00:00:00.000000,Organic,11.0,2021,25-34 yo,2
5438a18ba13d17197c683fec842b7c45,2022-08-25 00:00:00.000000,TAWAU,22,Small,Motor Vehicles Repair,1869.31,1,1,0,3755.86,2022-11-25 00:00:00.000000,Digital Marketing,92.0,2022,18-24 yo,1
543f17b5cff9b3273b0375df4f49f0a6,2022-11-24 00:00:00.000000,SERI KEMBANGAN,52,Small,F&B,5991.53,0,1,0,6259.77,2022-12-01 00:00:00.000000,Platform Partners,7.0,2022,45-54 yo,2
544c53f25ae5f786f07c7b135aa2b61d,2023-05-11 00:00:00.000000,SIBU,38,Small,Motor Vehicles Repair,747.44,0,1,0,1032.86,2023-05-19 00:00:00.000000,Digital Marketing,8.0,2023,35-44 yo,3
54571c8a6ee01e095c6360bf04940d34,2022-05-05 00:00:00.000000,KEMAMAN,35,Small,F&B,5464.93,0,1,0,6259.77,2022-05-24 00:00:00.000000,Digital Marketing,19.0,2022,35-44 yo,2
5469102ce5db6f4f1af6946e2491376c,2021-12-20 00:00:00.000000,KUALA NERUS,27,Micro,F&B,997.76,0,2,0,938.96,2021-12-31 00:00:00.000000,Platform Partners,11.0,2021,25-34 yo,0
547a4e2c994fc8b1de7792cc99985099,2023-01-11 00:00:00.000000,SETAPAK,30,Micro,Motor Vehicles Repair,10879.79,0,1,0,14272.27,2023-01-30 00:00:00.000000,Digital Marketing,19.0,2023,25-34 yo,0
548d107f51adc127d45ab484bd4b7eb3,2022-07-14 00:00:00.000000,KOTA KINABALU,33,Micro,Construction,1174.27,0,1,0,1345.85,2022-07-26 00:00:00.000000,Digital Marketing,12.0,2022,25-34 yo,0
54917852ca124e5434f5150da94ebe52,2019-04-05 00:00:00.000000,KUANTAN,49,Small,Motor Vehicles Repair,15714.91,0,1,0,7824.71,2020-05-04 00:00:00.000000,Organic,395.0,2019,45-54 yo,1
54b915d68ad483464388ce5f3316f90d,2019-12-17 00:00:00.000000,KUALA LUMPUR,26,Small,F&B,2084.11,0,1,0,2503.91,2019-12-26 00:00:00.000000,Organic,9.0,2019,25-34 yo,2
54f234eb97e752086a06bd832242e62d,2022-08-30 00:00:00.000000,SERI MANJUNG,33,Micro,F&B,823.46,1,1,0,1721.44,2022-10-07 00:00:00.000000,Platform Partners,38.0,2022,25-34 yo,0
54fed96434b1b4d81c20022219de5e77,2022-10-20 00:00:00.000000,SERENDAH,32,Small,F&B,862.89,1,1,0,2410.01,2023-03-16 00:00:00.000000,Digital Marketing,147.0,2022,25-34 yo,2
55013d8ae37b5cbd0039ff0cb495fc74,2023-05-18 00:00:00.000000,ULU KINTA,35,Micro,Motor Vehicles Repair,744.78,1,1,0,2065.72,2023-06-09 00:00:00.000000,Organic,22.0,2023,35-44 yo,0
550a89fee2306ac3fddf2e92d31193be,2022-12-11 00:00:00.000000,CHANGLUN,47,Small,Financial Services,8077.44,1,1,0,12519.53,2022-12-22 00:00:00.000000,Digital Marketing,11.0,2022,45-54 yo,2
5551887651222b00a69e685a032459c2,2023-02-01 00:00:00.000000,SEMENYIH,30,Micro,Administrative and Support Service Activities,2916.36,0,1,0,3442.87,2023-02-10 00:00:00.000000,Digital Marketing,9.0,2023,25-34 yo,0
5569a05af0743112251a8498416e466f,2018-10-01 00:00:00.000000,BATU PAHAT,30,Medium,Motor Vehicles Repair,25746.66,2,4,0,11737.060000000001,2018-10-15 00:00:00.000000,Organic,14.0,2018,25-34 yo,1
558ff5117da882dcc3bea7442898211f,2023-03-16 00:00:00.000000,KOTA BHARU,40,Small,Motor Vehicles Repair,9043.61,1,1,0,15837.21,2023-03-29 00:00:00.000000,Organic,13.0,2023,35-44 yo,3
55a181dcf91ae44f0bea7af1858f2ee8,2021-11-07 00:00:00.000000,JOHOR BAHRU,33,Small,Motor Vehicles Repair,3504.48,0,1,0,6416.26,2022-12-27 00:00:00.000000,Organic,415.0,2021,25-34 yo,1
55b24407f2297f4ff60b6c21053f45e3,2022-03-17 00:00:00.000000,GEORGETOWN,32,Micro,F&B,10652.57,0,2,0,9389.65,2022-03-25 00:00:00.000000,Platform Partners,8.0,2022,25-34 yo,0
55b28618fe1333a4aa60f9ac65c42e49,2022-04-09 00:00:00.000000,IPOH,31,Micro,Motor Vehicles Repair,8492.600000000002,1,1,11,7146.566666666667,2022-04-15 00:00:00.000000,Digital Marketing,6.0,2022,25-34 yo,0
55b386f1e49ce30651014145ba7056ce,2023-01-08 00:00:00.000000,PORT DICKSON,31,Small,Motor Vehicles Repair,5036.3,0,1,0,6259.77,2023-01-16 00:00:00.000000,Digital Marketing,8.0,2023,25-34 yo,3
55c8378aa183341607f6219a7c5ccdbb,2023-07-27 00:00:00.000000,BATU CAVES,35,Micro,Other Service Activities,1910.7400000000002,0,0,5,6259.77,2023-08-14 00:00:00.000000,Sales Force,18.0,2023,35-44 yo,0
55d33e215c6665a114db2432912d76f8,2018-11-15 00:00:00.000000,SIBU,40,Small,Motor Vehicles Repair,3224.67,0,1,0,4694.82,2018-11-26 00:00:00.000000,Digital Marketing,11.0,2018,35-44 yo,1
55e62e479dd79a2c4577f2d6b803076b,2023-01-28 00:00:00.000000,SEREMBAN,33,Small,F&B,943.66,0,1,0,1032.86,2023-03-15 00:00:00.000000,Digital Marketing,46.0,2023,25-34 yo,3
55ebef79a6dd2c2a43177ba09db40dcb,2023-04-12 00:00:00.000000,Seri Kembangan,44,Small,Motor Vehicles Repair,2624.78,0,1,0,4475.73,2023-05-03 00:00:00.000000,Brokers,21.0,2023,35-44 yo,3
55ec27338175cdc0dd92d67209043b10,2023-10-10 00:00:00.000000,KLANG,42,Small,Motor Vehicles Repair,6781.63,0,1,0,27542.97,2023-12-18 00:00:00.000000,Digital Marketing,69.0,2023,35-44 yo,3
55f2ac783a807eca0488e5564360c3f9,2022-11-29 00:00:00.000000,IPOH,31,Micro,Motor Vehicles Repair,1105.46,0,2,0,1251.95,2022-12-05 00:00:00.000000,EDMs,6.0,2022,25-34 yo,0
5623da32244bff3cc4001f984d976a90,2022-07-29 00:00:00.000000,TEMERLOH,34,Small,Other Service Activities,18496.66,0,1,0,11580.57,2022-08-17 00:00:00.000000,Organic,19.0,2022,25-34 yo,2
5632b77d9d34506dddeb166ee66ac9ad,2022-12-02 00:00:00.000000,JOHOR BAHRU,21,Micro,F&B,519.09,1,1,0,1251.95,2022-12-28 00:00:00.000000,Organic,26.0,2022,18-24 yo,0
56467eb245a4e7b95f448f5b89a8eb75,2021-02-24 00:00:00.000000,MIRI,36,Small,F&B,12868.06,0,1,0,15649.41,2021-03-17 00:00:00.000000,Platform Partners,21.0,2021,35-44 yo,2
566d1b438006978a211005b34ce7c02c,2022-12-13 00:00:00.000000,BUKIT MERTAJAM,33,Small,Storage,7223.35,0,1,0,9389.65,2022-12-30 00:00:00.000000,Organic,17.0,2022,25-34 yo,2
566efbdaaac2a2ef62c1b6588f15dced,2023-01-04 00:00:00.000000,BATU CAVES,38,Small,Motor Vehicles Repair,17263.83,0,1,0,21783.98,2023-01-16 00:00:00.000000,Brokers,12.0,2023,35-44 yo,3
56705014d892b877ff6521f7451687be,2020-11-18 00:00:00.000000,KUALA LUMPUR,41,Medium,Motor Vehicles Repair,30509.71,1,2,0,23474.120000000003,2020-11-23 00:00:00.000000,Digital Marketing,5.0,2020,35-44 yo,1
5687a9ff55532d9d9dec314ad9e87694,2022-08-22 00:00:00.000000,KLANG,25,Micro,Storage,440.96,1,1,0,1220.65,2022-09-21 00:00:00.000000,Digital Marketing,30.0,2022,25-34 yo,0
